basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,27,00,83.25,315.4,3459.875
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,27,06,92.5,427.9,7023.5
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,27,12,92.5,485.48,8648.125
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,27,18,101.7,221.35,2366.625
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,28,06,111.0,441.35,7120.5625
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,28,12,101.7,586.98,9000.375
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,28,18,92.5,639.14,7936.4375
EP,Eastern Pacific,TS,Tropical Storm,EP012019,2019,06,29,00,74.0,417.08,3448.5625
EP,Eastern Pacific,TS,Tropical Storm,EP012021,2021,05,09,12,64.8,678.51,59278.3062842252
EP,Eastern Pacific,TS,Tropical Storm,EP012021,2021,05,09,18,64.8,698.52,38380.19543467712
EP,Eastern Pacific,TS,Tropical Storm,EP012021,2021,05,10,00,64.8,639.86,23556.792454316863
EP,Eastern Pacific,TS,Tropical Storm,EP012021,2021,05,10,06,64.8,712.27,9264.500634250116
EP,Eastern Pacific,TS,Tropical Storm,EP012021,2021,05,10,12,64.8,670.0,8464.887904351694
EP,Eastern Pacific,TS,Tropical Storm,EP012022,2022,05,28,06,64.8,703.04,35109.29315638926
EP,Eastern Pacific,TS,Tropical Storm,EP012022,2022,05,28,12,74.16000000000001,646.34,40960.14311124716
EP,Eastern Pacific,TS,Tropical Storm,EP012022,2022,05,28,18,92.52,730.57,50534.43196994817
EP,Eastern Pacific,TS,Tropical Storm,EP012022,2022,05,29,00,101.88,814.15,46834.53281942831
EP,Eastern Pacific,TS,Tropical Storm,EP012022,2022,05,31,06,92.52,854.15,40643.69976363093
EP,Eastern Pacific,TS,Tropical Storm,EP012023,2023,06,27,18,74.16000000000001,631.89,35126.148441748985
EP,Eastern Pacific,TS,Tropical Storm,EP012023,2023,06,28,00,92.52,707.66,34235.0533551955
EP,Eastern Pacific,TS,Tropical Storm,EP012023,2023,06,28,06,101.88,658.42,39420.46869664459
EP,Eastern Pacific,TS,Tropical Storm,EP012023,2023,07,01,12,101.88,754.78,16483.856303248787
EP,Eastern Pacific,TS,Tropical Storm,EP012023,2023,07,01,18,92.52,632.17,8068.113142877351
EP,Eastern Pacific,TS,Tropical Storm,EP012023,2023,07,02,00,83.16000000000001,681.1,4194.215333837725
EP,Eastern Pacific,TS,Tropical Storm,EP012023,2023,07,02,06,64.8,305.07,732.1680067097768
EP,Eastern Pacific,TS,Tropical Storm,EP012024,2024,07,04,18,64.8,157.07,1254.858864109032
EP,Eastern Pacific,TS,Tropical Storm,EP012024,2024,07,05,00,64.8,624.38,8999.235918179445
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,13,12,64.75,824.03,71263.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,13,18,74.0,818.17,60147.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,14,00,83.25,810.32,49326.875
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,14,06,83.25,907.61,56960.75
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,14,12,83.25,857.51,45733.0
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,14,18,83.25,772.75,31482.0625
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,15,00,74.0,670.06,19440.5
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,15,06,74.0,787.2,14700.375
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,15,12,74.0,816.74,11757.875
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,15,18,74.0,311.43,4736.3125
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,16,00,64.75,321.03,7240.0
EP,Eastern Pacific,TS,Tropical Storm,EP022000,2000,06,16,06,64.75,447.95,6769.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022002,2002,06,09,00,74.0,672.23,29867.25
EP,Eastern Pacific,TS,Tropical Storm,EP022002,2002,06,09,06,92.5,728.6,27537.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022002,2002,06,09,12,92.5,726.33,31218.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022002,2002,06,09,18,92.5,756.16,27289.75
EP,Eastern Pacific,TS,Tropical Storm,EP022002,2002,06,10,00,83.25,780.05,16309.625
EP,Eastern Pacific,TS,Tropical Storm,EP022002,2002,06,10,06,74.0,838.24,19189.8125
EP,Eastern Pacific,TS,Tropical Storm,EP022002,2002,06,10,12,64.75,730.33,3357.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,17,18,64.75,597.19,12467.375
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,18,00,83.25,592.54,8514.8125
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,18,06,83.25,180.49,3868.8125
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,18,12,83.25,320.25,12213.5
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,18,18,92.5,547.28,11284.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,19,00,83.25,660.96,18829.8125
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,19,06,83.25,668.86,12758.3125
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,19,12,83.25,606.4,23698.625
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,19,18,83.25,605.08,35548.875
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,20,00,74.0,884.95,27671.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,20,06,64.75,690.68,16715.125
EP,Eastern Pacific,TS,Tropical Storm,EP022003,2003,06,20,12,64.75,934.12,43078.3125
