basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032006,2006,07,13,12,185.0,626.17,18187.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032014,2014,06,12,06,194.2,414.94,10442.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032014,2014,06,12,12,240.5,451.63,13361.5
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032014,2014,06,12,18,231.2,324.86,9372.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032014,2014,06,13,00,203.5,816.24,17983.125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,05,18,194.2,650.79,37195.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,06,00,222.0,587.14,34784.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,06,06,212.7,546.12,27049.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,06,12,203.5,601.25,34394.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,06,18,203.5,557.34,28893.0625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,07,00,203.5,572.5,27907.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,07,06,203.5,592.08,23863.25
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,07,12,194.2,475.37,26510.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032016,2016,07,07,18,185.0,645.03,25343.25
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032018,2018,06,11,12,185.0,753.19,56609.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032018,2018,06,11,18,203.5,718.05,41595.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032018,2018,06,12,00,222.0,1070.9,49483.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032018,2018,06,12,06,212.7,834.35,42611.25
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032018,2018,06,12,12,203.5,675.55,38871.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032018,2018,06,12,18,185.0,697.94,31933.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032023,2023,07,14,12,194.4,544.29,54634.788947991154
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032023,2023,07,14,18,203.76,515.49,40977.70046287461
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP032023,2023,07,15,00,185.04,662.14,28742.057095148197
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042010,2010,06,24,12,185.0,363.68,22698.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042010,2010,06,24,18,212.7,374.2,19339.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042010,2010,06,25,00,259.0,360.4,8577.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042010,2010,06,25,06,259.0,323.63,9805.0
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042010,2010,06,25,12,231.2,298.83,14347.125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042010,2010,06,25,18,203.5,277.44,8396.125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042010,2010,06,26,00,185.0,425.11,8313.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042011,2011,07,20,18,194.2,445.4,14558.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042011,2011,07,21,00,212.7,546.07,14142.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042011,2011,07,21,06,231.2,464.04,10750.5
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042011,2011,07,21,12,249.7,573.5,25623.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042011,2011,07,21,18,240.5,377.69,18241.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042011,2011,07,22,00,212.7,937.84,26599.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042012,2012,07,08,06,185.0,595.08,23101.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP042022,2022,07,05,12,185.04,664.58,13888.696373048064
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052004,2004,07,29,06,194.2,571.35,15260.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052004,2004,07,29,12,185.0,437.21,15515.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,20,12,185.0,453.3,18717.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,20,18,212.7,368.28,18621.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,21,00,222.0,439.38,26219.625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,21,06,212.7,377.76,20681.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,21,12,222.0,389.4,25852.5
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,21,18,231.2,381.17,17408.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,22,00,240.5,345.91,12983.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,22,06,240.5,270.62,17903.5
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,22,12,240.5,346.68,29408.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,22,18,231.2,385.9,34667.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,23,00,222.0,766.34,25728.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,23,06,212.7,825.76,13475.75
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052006,2006,07,23,12,212.7,768.92,4428.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052010,2010,06,25,12,185.0,437.22,18843.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052010,2010,06,25,18,194.2,496.51,19530.75
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052010,2010,06,26,00,185.0,716.3,12459.0625
